subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
20,2,10,-7,FALSE,4,1,1,0,6328,8.75273950944749,8.69618392358363,5980.0482984959835,8.682349883545042,5897.889674045473
20,3,10,-6,FALSE,4,1,1,0,6050,8.707813551024888,8.69618392358363,5980.0482984959835,8.6182053105312,5531.450244692336
20,5,10,-4,FALSE,4,1,1,0,5771,8.660600654710967,8.69618392358363,5980.0482984959835,8.533248794088635,5080.925932236467
20,6,10,-3,FALSE,4,1,1,0,5226,8.561401446080557,8.69618392358363,5980.0482984959835,8.496113710099632,4895.705690249142
20,7,10,-2,FALSE,4,1,1,0,5787,8.663369301573839,8.69618392358363,5980.0482984959835,8.452762079281642,4688.003506741546
20,8,10,-1,FALSE,4,1,1,0,5649,8.639233817325263,8.69618392358363,5980.0482984959835,8.391669790198788,4410.175617448999
20,9,10,0,FALSE,4,1,1,0,5805,8.666474894131992,8.69618392358363,5980.0482984959835,8.292145352860802,3992.3900990533903
20,10,10,1,FALSE,4,2,0,1,2508,7.827240901752812,7.587550365697614,1973.4732998992827,8.113236203790237,3338.364194225863
20,12,10,3,FALSE,4,2,0,1,1927,7.563719668414366,7.479688574630234,1771.688941125357,7.6714129119884635,2146.1115708603133
20,13,10,4,FALSE,4,2,0,1,2714,7.906178840394815,7.432335151571723,1689.748789448765,7.491258182157424,1792.3057208871166
20,14,10,5,FALSE,4,2,0,1,1409,7.25063551189868,7.388492729702183,1617.2666169702316,7.364146064877029,1578.3670278345478
20,15,10,6,FALSE,4,2,0,1,1563,7.354362330421477,7.34767641143284,1552.5847651270983,7.280668315721555,1451.958067334557
20,16,10,7,FALSE,4,2,0,1,1682,7.427738840532894,7.309495295578254,1494.4227570514067,7.225386004740384,1373.868833171635
20,17,10,8,FALSE,4,2,0,1,866,6.763884908562435,7.273629650248705,1441.7741030221255,7.187299269223189,1322.5265897787958
20,18,10,9,FALSE,4,2,0,1,1247,7.1284959456800365,7.23981462036546,1393.8355581885871,7.159801460399684,1286.65545548565
20,19,10,10,FALSE,4,2,0,1,873,6.771935555839602,7.207828346077341,1349.9574414414094,7.13899246365109,1260.1580941863474
20,20,10,11,FALSE,4,2,0,1,1332,7.194436851100335,7.1774831323808606,1309.6079968662416,7.122541816224197,1239.5972608720504
20,21,10,12,FALSE,4,2,0,1,1816,7.504391559161238,7.148618775437408,1272.3473435312092,7.10902574544077,1222.9554955384194
20,22,10,13,FALSE,4,2,0,1,849,6.744059186311348,7.12109744282542,1237.808111973833,7.097551706348591,1209.0034525870924
20,23,10,14,FALSE,4,2,0,1,1441,7.273092595999522,7.0947996927880475,1205.6808327352826,7.087545080636709,1196.965736459645
20,24,10,15,FALSE,4,2,0,1,809,6.695798917058491,7.06962134131348,1175.7027598881944,7.078626055379999,1186.337436319243
20,25,10,16,FALSE,4,2,0,1,1190,7.081708586105575,7.045470969183466,1147.6492159688191,7.070537065260173,1176.7798721530962
20,26,10,17,FALSE,4,2,0,1,903,6.805722553416985,7.02226791825497,1121.32681372993,7.063099071767872,1168.059462501046
20,27,10,18,FALSE,4,2,0,1,866,6.763884908562435,6.999940666100685,1096.5680928373679,7.056184625857696,1160.0108364890675
