su,bl,item,RT,itype,first,strat,bl_r
81,8,21,13708,1,13,1,-4
81,9,21,13189,1,13,1,-3
81,11,21,14455,1,13,1,-1
81,12,21,13331,1,13,1,0
81,13,21,3519,1,13,2,1
81,14,21,1526,1,13,2,2
81,15,21,2645,1,13,2,3
81,16,21,1871,1,13,2,4
81,17,21,1356,1,13,2,5
81,18,21,2035,1,13,2,6
81,19,21,2398,1,13,2,7
81,20,21,1082,1,13,2,8
81,21,21,1338,1,13,2,9
81,22,21,1134,1,13,2,10
81,23,21,1040,1,13,2,11
81,24,21,1085,1,13,2,12
81,25,21,1943,1,13,2,13
81,26,21,2193,1,13,2,14
81,27,21,1177,1,13,2,15
81,28,21,2839,1,13,2,16
81,29,21,1175,1,13,2,17
81,30,21,1101,1,13,2,18
81,31,21,1211,1,13,2,19
81,1,22,9867,1,5,1,-3
81,4,22,8179,1,5,1,0
81,5,22,1051,1,5,2,1
81,6,22,1177,1,5,2,2
81,7,22,1162,1,5,2,3
81,8,22,1869,1,5,2,4
81,9,22,1072,1,5,2,5
81,10,22,1325,1,5,2,6
81,11,22,1274,1,5,2,7
81,12,22,886,1,5,2,8
81,13,22,924,1,5,2,9
81,14,22,993,1,5,2,10
81,15,22,807,1,5,2,11
81,16,22,931,1,5,2,12
81,17,22,993,1,5,2,13
81,18,22,966,1,5,2,14
81,19,22,864,1,5,2,15
81,20,22,845,1,5,2,16
81,21,22,810,1,5,2,17
81,22,22,824,1,5,2,18
81,23,22,1155,1,5,2,19
81,24,22,1025,1,5,2,20
81,26,22,1020,1,5,2,22
81,27,22,920,1,5,2,23
81,28,22,961,1,5,2,24
81,29,22,1242,1,5,2,25
81,30,22,903,1,5,2,26
81,31,22,844,1,5,2,27
81,1,23,8584,2,7,1,-5
81,2,23,8826,2,7,1,-4
81,3,23,9275,2,7,1,-3
81,4,23,8969,2,7,1,-2
81,5,23,9533,2,7,1,-1
81,6,23,9458,2,7,1,0
81,7,23,8378,2,7,2,1
81,8,23,11444,2,7,1,2
81,9,23,10816,2,7,1,3
81,10,23,4717,2,7,2,4
81,11,23,4344,2,7,2,5
81,12,23,3735,2,7,2,6
81,13,23,15153,2,7,1,7
81,14,23,3010,2,7,2,8
81,15,23,8979,2,7,2,9
81,16,23,1637,2,7,2,10
81,17,23,9159,2,7,2,11
81,18,23,2663,2,7,2,12
81,19,23,13116,2,7,2,13
81,20,23,4272,2,7,2,14
81,21,23,1140,2,7,2,15
81,22,23,2394,2,7,2,16
81,23,23,2155,2,7,2,17
81,24,23,2710,2,7,2,18
81,25,23,2383,2,7,2,19
81,26,23,3644,2,7,2,20
81,27,23,3775,2,7,2,21
81,28,23,2405,2,7,2,22
81,29,23,2057,2,7,2,23
81,30,23,3243,2,7,2,24
81,31,23,1882,2,7,2,25
81,1,24,6764,2,9,1,-7
81,2,24,6767,2,9,1,-6
81,3,24,7697,2,9,1,-5
81,5,24,7861,2,9,1,-3
81,6,24,9048,2,9,1,-2
81,7,24,8068,2,9,1,-1
81,8,24,7387,2,9,1,0
81,9,24,3261,2,9,2,1
81,10,24,2595,2,9,2,2
81,11,24,8460,2,9,1,3
81,12,24,8879,2,9,1,4
81,13,24,4054,2,9,2,5
81,14,24,5218,2,9,2,6
81,15,24,1884,2,9,2,7
81,16,24,2070,2,9,2,8
81,17,24,1933,2,9,2,9
81,18,24,2011,2,9,2,10
81,19,24,5387,2,9,2,11
81,20,24,2851,2,9,2,12
81,21,24,3348,2,9,2,13
81,22,24,1660,2,9,2,14
81,23,24,1415,2,9,2,15
81,24,24,1677,2,9,2,16
81,25,24,3057,2,9,2,17
81,26,24,1270,2,9,2,18
81,27,24,4754,2,9,2,19
81,28,24,1764,2,9,2,20
81,29,24,1499,2,9,2,21
81,30,24,1484,2,9,2,22
81,31,24,1623,2,9,2,23
81,1,25,10147,1,7,1,-5
81,2,25,10418,1,7,1,-4
81,3,25,11227,1,7,1,-3
81,4,25,10833,1,7,1,-2
81,5,25,9238,1,7,1,-1
81,6,25,9530,1,7,1,0
81,7,25,8118,1,7,2,1
81,8,25,5698,1,7,2,2
81,9,25,2423,1,7,2,3
81,10,25,5613,1,7,2,4
81,12,25,2658,1,7,2,6
81,13,25,1555,1,7,2,7
81,14,25,1675,1,7,2,8
81,15,25,1612,1,7,2,9
81,16,25,1715,1,7,2,10
81,17,25,1533,1,7,2,11
81,18,25,1773,1,7,2,12
81,19,25,1551,1,7,2,13
81,20,25,1793,1,7,2,14
81,21,25,1174,1,7,2,15
81,22,25,2015,1,7,2,16
81,23,25,1231,1,7,2,17
81,24,25,3127,1,7,2,18
81,25,25,2062,1,7,2,19
81,26,25,1586,1,7,2,20
81,27,25,1249,1,7,2,21
81,28,25,1773,1,7,2,22
81,29,25,1764,1,7,2,23
81,30,25,1659,1,7,2,24
81,31,25,1456,1,7,2,25
81,1,26,14436,1,8,1,-6
81,2,26,11457,1,8,1,-5
81,3,26,11151,1,8,1,-4
81,4,26,12598,1,8,1,-3
81,5,26,13092,1,8,1,-2
81,6,26,10544,1,8,1,-1
81,8,26,4936,1,8,2,1
81,9,26,1284,1,8,2,2
81,12,26,3271,1,8,2,5
81,13,26,14886,1,8,2,6
81,14,26,1392,1,8,2,7
81,15,26,2618,1,8,2,8
81,16,26,4300,1,8,2,9
81,17,26,23336,1,8,2,10
81,18,26,1403,1,8,2,11
81,19,26,1322,1,8,2,12
81,20,26,1185,1,8,2,13
81,21,26,2066,1,8,2,14
81,22,26,1229,1,8,2,15
81,23,26,1942,1,8,2,16
81,24,26,1580,1,8,2,17
81,25,26,1992,1,8,2,18
81,26,26,2078,1,8,2,19
81,27,26,3030,1,8,2,20
81,28,26,1445,1,8,2,21
81,29,26,2173,1,8,2,22
81,30,26,1922,1,8,2,23
81,31,26,2158,1,8,2,24
81,1,27,11411,2,4,1,-2
81,2,27,9498,2,4,1,-1
81,3,27,10048,2,4,1,0
81,4,27,1288,2,4,2,1
81,5,27,12859,2,4,1,2
81,6,27,1648,2,4,2,3
81,7,27,2199,2,4,2,4
81,8,27,886,2,4,2,5
81,9,27,994,2,4,2,6
81,10,27,818,2,4,2,7
81,11,27,4028,2,4,2,8
81,12,27,852,2,4,2,9
81,13,27,1128,2,4,2,10
81,14,27,1200,2,4,2,11
81,15,27,1099,2,4,2,12
81,16,27,1097,2,4,2,13
81,17,27,1196,2,4,2,14
81,18,27,1102,2,4,2,15
81,19,27,981,2,4,2,16
81,20,27,2411,2,4,2,17
81,21,27,1150,2,4,2,18
81,22,27,1431,2,4,2,19
81,23,27,982,2,4,2,20
81,24,27,1040,2,4,2,21
81,25,27,1218,2,4,2,22
81,26,27,1878,2,4,2,23
81,27,27,1722,2,4,2,24
81,28,27,1212,2,4,2,25
81,29,27,2638,2,4,2,26
81,30,27,2032,2,4,2,27
81,31,27,1296,2,4,2,28
81,1,28,10012,1,5,1,-3
81,2,28,8580,1,5,1,-2
81,3,28,8746,1,5,1,-1
81,4,28,8883,1,5,1,0
81,5,28,2633,1,5,2,1
81,6,28,2220,1,5,2,2
81,7,28,1928,1,5,2,3
81,8,28,1787,1,5,2,4
81,9,28,1864,1,5,2,5
81,10,28,1421,1,5,2,6
81,11,28,2006,1,5,2,7
81,12,28,1377,1,5,2,8
81,13,28,1494,1,5,2,9
81,14,28,1060,1,5,2,10
81,15,28,1152,1,5,2,11
81,16,28,1135,1,5,2,12
81,17,28,1054,1,5,2,13
81,18,28,1033,1,5,2,14
81,19,28,1280,1,5,2,15
81,20,28,1328,1,5,2,16
81,21,28,1125,1,5,2,17
81,22,28,970,1,5,2,18
81,23,28,3687,1,5,2,19
81,24,28,1243,1,5,2,20
81,25,28,985,1,5,2,21
81,26,28,929,1,5,2,22
81,27,28,940,1,5,2,23
81,28,28,1184,1,5,2,24
81,29,28,934,1,5,2,25
81,30,28,1265,1,5,2,26
81,31,28,1402,1,5,2,27
81,1,29,7959,1,6,1,-4
81,2,29,6746,1,6,1,-3
81,4,29,8275,1,6,1,-1
81,5,29,9009,1,6,1,0
81,6,29,1978,1,6,2,1
81,8,29,1431,1,6,2,3
81,9,29,1293,1,6,2,4
81,10,29,1135,1,6,2,5
81,11,29,1371,1,6,2,6
81,12,29,2348,1,6,2,7
81,13,29,1419,1,6,2,8
81,14,29,1220,1,6,2,9
81,15,29,1185,1,6,2,10
81,16,29,996,1,6,2,11
81,17,29,1224,1,6,2,12
81,18,29,8774,1,6,2,13
81,19,29,1334,1,6,2,14
81,20,29,1031,1,6,2,15
81,21,29,1914,1,6,2,16
81,22,29,1173,1,6,2,17
81,23,29,1048,1,6,2,18
81,24,29,994,1,6,2,19
81,25,29,967,1,6,2,20
81,26,29,1004,1,6,2,21
81,27,29,1200,1,6,2,22
81,28,29,2357,1,6,2,23
81,29,29,1124,1,6,2,24
81,30,29,2023,1,6,2,25
81,31,29,1163,1,6,2,26
82,2,20,8087,1,11,1,-8
82,4,20,8073,1,11,1,-6
82,5,20,6810,1,11,1,-5
82,6,20,6015,1,11,1,-4
82,8,20,5702,1,11,1,-2
82,9,20,5605,1,11,1,-1
82,10,20,5078,1,11,1,0
82,11,20,1161,1,11,2,1
82,12,20,779,1,11,2,2
82,13,20,1976,1,11,2,3
82,14,20,1000,1,11,2,4
82,15,20,812,1,11,2,5
82,16,20,694,1,11,2,6
82,17,20,779,1,11,2,7
82,18,20,773,1,11,2,8
82,19,20,1134,1,11,2,9
82,20,20,1069,1,11,2,10
82,21,20,706,1,11,2,11
82,22,20,869,1,11,2,12
82,23,20,915,1,11,2,13
82,24,20,634,1,11,2,14
82,25,20,765,1,11,2,15
82,26,20,1214,1,11,2,16
82,27,20,925,1,11,2,17
82,28,20,821,1,11,2,18
82,29,20,917,1,11,2,19
82,30,20,581,1,11,2,20
82,31,20,2003,1,11,2,21
82,32,20,846,1,11,2,22
82,33,20,670,1,11,2,23
82,1,21,10256,1,19,1,-17
82,2,21,8968,1,19,1,-16
82,3,21,8397,1,19,1,-15
82,4,21,9911,1,19,1,-14
82,5,21,7505,1,19,1,-13
82,6,21,6122,1,19,1,-12
82,9,21,6161,1,19,1,-9
82,10,21,7466,1,19,1,-8
82,11,21,6626,1,19,1,-7
82,13,21,5598,1,19,1,-5
82,15,21,8280,1,19,1,-3
82,16,21,5747,1,19,1,-2
82,19,21,3452,1,19,2,1
82,20,21,1496,1,19,2,2
82,21,21,1474,1,19,2,3
82,22,21,3012,1,19,2,4
82,23,21,1631,1,19,2,5
82,24,21,3089,1,19,2,6
82,25,21,1253,1,19,2,7
82,26,21,1971,1,19,2,8
82,27,21,1393,1,19,2,9
82,28,21,1201,1,19,2,10
82,29,21,2597,1,19,2,11
82,31,21,1367,1,19,2,13
82,33,21,1620,1,19,2,15
82,1,22,7499,1,12,1,-10
82,3,22,5887,1,12,1,-8
82,5,22,5024,1,12,1,-6
82,6,22,4603,1,12,1,-5
82,7,22,4505,1,12,1,-4
82,8,22,5388,1,12,1,-3
82,9,22,5985,1,12,1,-2
82,10,22,5325,1,12,1,-1
82,11,22,5197,1,12,1,0
82,12,22,771,1,12,2,1
82,13,22,734,1,12,2,2
82,14,22,817,1,12,2,3
82,15,22,769,1,12,2,4
82,16,22,887,1,12,2,5
82,17,22,752,1,12,2,6
82,18,22,1464,1,12,2,7
82,19,22,921,1,12,2,8
82,20,22,810,1,12,2,9
82,21,22,908,1,12,2,10
82,22,22,1057,1,12,2,11
82,23,22,943,1,12,2,12
82,24,22,822,1,12,2,13
82,25,22,855,1,12,2,14
82,26,22,899,1,12,2,15
82,27,22,947,1,12,2,16
82,28,22,946,1,12,2,17
82,29,22,955,1,12,2,18
82,30,22,847,1,12,2,19
82,31,22,958,1,12,2,20
82,32,22,1803,1,12,2,21
82,33,22,729,1,12,2,22
82,1,23,8616,2,15,1,-13
82,2,23,7412,2,15,1,-12
82,5,23,6600,2,15,1,-9
82,6,23,5270,2,15,1,-8
82,7,23,5534,2,15,1,-7
82,8,23,5951,2,15,1,-6
82,9,23,5663,2,15,1,-5
82,10,23,6395,2,15,1,-4
82,11,23,5701,2,15,1,-3
82,12,23,6000,2,15,1,-2
82,13,23,5318,2,15,1,-1
82,14,23,5089,2,15,1,0
82,15,23,1492,2,15,2,1
82,16,23,1468,2,15,2,2
82,17,23,5628,2,15,1,3
82,18,23,1311,2,15,2,4
82,19,23,4176,2,15,2,5
82,21,23,1185,2,15,2,7
82,22,23,972,2,15,2,8
82,23,23,1133,2,15,2,9
82,24,23,1419,2,15,2,10
82,25,23,900,2,15,2,11
82,26,23,1007,2,15,2,12
82,27,23,2248,2,15,2,13
82,28,23,1187,2,15,2,14
82,29,23,911,2,15,2,15
82,30,23,2118,2,15,2,16
82,31,23,1401,2,15,2,17
82,32,23,1888,2,15,2,18
82,33,23,1199,2,15,2,19
82,1,24,6551,1,17,1,-15
82,2,24,6379,1,17,1,-14
82,3,24,6357,1,17,1,-13
82,4,24,5389,1,17,1,-12
82,6,24,4871,1,17,1,-10
82,7,24,4285,1,17,1,-9
82,8,24,4007,1,17,1,-8
82,10,24,4741,1,17,1,-6
82,13,24,4147,1,17,1,-3
82,16,24,5532,1,17,1,0
82,17,24,1095,1,17,2,1
82,18,24,2261,1,17,2,2
82,20,24,2961,1,17,2,4
82,21,24,2032,1,17,2,5
82,22,24,4556,1,17,2,6
82,24,24,3062,1,17,2,8
82,25,24,1200,1,17,2,9
82,26,24,1571,1,17,2,10
82,27,24,1449,1,17,2,11
82,28,24,1214,1,17,2,12
82,29,24,1846,1,17,2,13
82,31,24,1508,1,17,2,15
82,32,24,3318,1,17,2,16
82,33,24,2028,1,17,2,17
82,1,25,8076,1,17,1,-15
82,2,25,8897,1,17,1,-14
82,3,25,7997,1,17,1,-13
82,4,25,6458,1,17,1,-12
82,5,25,5657,1,17,1,-11
82,6,25,5911,1,17,1,-10
82,7,25,6963,1,17,1,-9
82,8,25,5591,1,17,1,-8
82,10,25,5566,1,17,1,-6
82,11,25,5008,1,17,1,-5
82,12,25,7134,1,17,1,-4
82,13,25,5477,1,17,1,-3
82,15,25,8615,1,17,1,-1
82,16,25,4550,1,17,1,0
82,17,25,1677,1,17,2,1
82,18,25,1532,1,17,2,2
82,19,25,1182,1,17,2,3
82,20,25,1630,1,17,2,4
82,21,25,1546,1,17,2,5
82,22,25,2644,1,17,2,6
82,23,25,960,1,17,2,7
82,24,25,1076,1,17,2,8
82,25,25,1083,1,17,2,9
82,26,25,1352,1,17,2,10
82,27,25,1039,1,17,2,11
82,28,25,866,1,17,2,12
82,29,25,850,1,17,2,13
82,30,25,860,1,17,2,14
82,31,25,1567,1,17,2,15
82,32,25,1394,1,17,2,16
82,33,25,1028,1,17,2,17
82,2,26,8291,1,16,1,-13
82,3,26,9784,1,16,1,-12
82,4,26,7995,1,16,1,-11
82,5,26,7789,1,16,1,-10
82,6,26,6929,1,16,1,-9
82,8,26,6229,1,16,1,-7
82,9,26,6205,1,16,1,-6
82,10,26,6234,1,16,1,-5
82,11,26,7899,1,16,1,-4
82,12,26,5740,1,16,1,-3
82,14,26,6837,1,16,1,-1
82,15,26,6331,1,16,1,0
82,16,26,1264,1,16,2,1
82,17,26,1184,1,16,2,2
82,18,26,1344,1,16,2,3
82,19,26,762,1,16,2,4
82,20,26,954,1,16,2,5
82,21,26,912,1,16,2,6
82,22,26,1136,1,16,2,7
82,23,26,1112,1,16,2,8
82,24,26,1310,1,16,2,9
82,25,26,1083,1,16,2,10
82,26,26,2564,1,16,2,11
82,27,26,1923,1,16,2,12
82,28,26,1471,1,16,2,13
82,29,26,1793,1,16,2,14
82,30,26,3557,1,16,2,15
82,31,26,1164,1,16,2,16
82,32,26,1656,1,16,2,17
82,33,26,1145,1,16,2,18
82,1,27,9110,1,17,1,-15
82,2,27,8673,1,17,1,-14
82,4,27,7226,1,17,1,-12
82,5,27,6181,1,17,1,-11
82,6,27,5501,1,17,1,-10
82,7,27,6556,1,17,1,-9
82,8,27,6744,1,17,1,-8
82,9,27,5703,1,17,1,-7
82,10,27,6059,1,17,1,-6
82,12,27,6027,1,17,1,-4
82,13,27,5961,1,17,1,-3
82,14,27,6236,1,17,1,-2
82,15,27,8143,1,17,1,-1
82,17,27,3149,1,17,2,1
82,18,27,1537,1,17,2,2
82,19,27,1041,1,17,2,3
82,20,27,1523,1,17,2,4
82,21,27,3490,1,17,2,5
82,22,27,1698,1,17,2,6
82,23,27,1672,1,17,2,7
82,24,27,1859,1,17,2,8
82,25,27,1629,1,17,2,9
82,26,27,809,1,17,2,10
82,27,27,2231,1,17,2,11
82,28,27,1241,1,17,2,12
82,29,27,1640,1,17,2,13
82,30,27,1202,1,17,2,14
82,31,27,1095,1,17,2,15
82,32,27,2094,1,17,2,16
82,33,27,4150,1,17,2,17
82,1,28,8567,1,18,1,-16
82,3,28,6366,1,18,1,-14
82,4,28,6445,1,18,1,-13
82,5,28,5359,1,18,1,-12
82,6,28,4936,1,18,1,-11
82,7,28,5126,1,18,1,-10
82,8,28,5020,1,18,1,-9
82,9,28,4653,1,18,1,-8
82,11,28,5390,1,18,1,-6
82,14,28,5225,1,18,1,-3
82,16,28,6545,1,18,1,-1
82,17,28,7557,1,18,1,0
82,18,28,4892,1,18,2,1
82,19,28,1122,1,18,2,2
82,20,28,3410,1,18,2,3
82,21,28,1523,1,18,2,4
82,22,28,1961,1,18,2,5
82,24,28,1629,1,18,2,7
82,25,28,1332,1,18,2,8
82,26,28,825,1,18,2,9
82,27,28,1268,1,18,2,10
82,28,28,6383,1,18,2,11
82,29,28,1037,1,18,2,12
82,31,28,1199,1,18,2,14
82,32,28,1582,1,18,2,15
82,33,28,1338,1,18,2,16
82,1,29,6762,1,13,1,-11
82,3,29,6934,1,13,1,-9
82,4,29,5343,1,13,1,-8
82,5,29,5593,1,13,1,-7
82,7,29,5451,1,13,1,-5
82,9,29,4527,1,13,1,-3
82,10,29,4786,1,13,1,-2
82,11,29,5196,1,13,1,-1
82,12,29,5734,1,13,1,0
82,13,29,2299,1,13,2,1
82,14,29,1121,1,13,2,2
82,16,29,1324,1,13,2,4
82,17,29,1953,1,13,2,5
82,18,29,1335,1,13,2,6
82,19,29,1353,1,13,2,7
82,20,29,1131,1,13,2,8
82,21,29,1180,1,13,2,9
82,22,29,977,1,13,2,10
82,23,29,1686,1,13,2,11
82,24,29,1070,1,13,2,12
82,25,29,998,1,13,2,13
82,26,29,1237,1,13,2,14
82,27,29,870,1,13,2,15
82,28,29,1764,1,13,2,16
82,30,29,799,1,13,2,18
82,31,29,1748,1,13,2,19
82,32,29,1607,1,13,2,20
82,33,29,925,1,13,2,21
83,1,20,8463,1,7,1,-5
83,2,20,7522,1,7,1,-4
83,3,20,6489,1,7,1,-3
83,4,20,9319,1,7,1,-2
83,5,20,6948,1,7,1,-1
83,7,20,1871,1,7,2,1
83,8,20,2499,1,7,2,2
83,9,20,1368,1,7,2,3
83,10,20,1332,1,7,2,4
83,11,20,1166,1,7,2,5
83,12,20,1102,1,7,2,6
83,13,20,926,1,7,2,7
83,14,20,1485,1,7,2,8
83,15,20,807,1,7,2,9
83,17,20,1383,1,7,2,11
83,18,20,1574,1,7,2,12
83,19,20,721,1,7,2,13
83,20,20,763,1,7,2,14
83,21,20,970,1,7,2,15
83,22,20,1085,1,7,2,16
83,23,20,861,1,7,2,17
83,24,20,806,1,7,2,18
83,25,20,662,1,7,2,19
83,1,21,9955,1,5,1,-3
83,2,21,11625,1,5,1,-2
83,3,21,7084,1,5,1,-1
83,4,21,9824,1,5,1,0
83,5,21,1409,1,5,2,1
83,6,21,3340,1,5,2,2
83,7,21,2476,1,5,2,3
83,8,21,7569,1,5,2,4
83,9,21,4747,1,5,2,5
83,10,21,3261,1,5,2,6
83,11,21,1502,1,5,2,7
83,12,21,1186,1,5,2,8
83,13,21,1798,1,5,2,9
83,14,21,1263,1,5,2,10
83,15,21,795,1,5,2,11
83,16,21,915,1,5,2,12
83,17,21,1114,1,5,2,13
83,18,21,1045,1,5,2,14
83,19,21,1532,1,5,2,15
83,20,21,917,1,5,2,16
83,21,21,755,1,5,2,17
83,22,21,656,1,5,2,18
83,23,21,649,1,5,2,19
83,24,21,750,1,5,2,20
83,25,21,866,1,5,2,21
83,1,22,5848,1,7,1,-5
83,2,22,6834,1,7,1,-4
83,3,22,7971,1,7,1,-3
83,7,22,1803,1,7,2,1
83,8,22,2157,1,7,2,2
83,9,22,2870,1,7,2,3
83,10,22,1474,1,7,2,4
83,11,22,1994,1,7,2,5
83,12,22,2938,1,7,2,6
83,13,22,1954,1,7,2,7
83,14,22,795,1,7,2,8
83,15,22,875,1,7,2,9
83,16,22,826,1,7,2,10
83,17,22,1024,1,7,2,11
83,18,22,1171,1,7,2,12
83,19,22,783,1,7,2,13
83,20,22,648,1,7,2,14
83,21,22,768,1,7,2,15
83,22,22,659,1,7,2,16
83,23,22,685,1,7,2,17
83,24,22,603,1,7,2,18
83,25,22,686,1,7,2,19
83,1,23,8608,1,4,1,-2
83,3,23,11783,1,4,1,0
83,4,23,1365,1,4,2,1
83,5,23,2463,1,4,2,2
83,6,23,990,1,4,2,3
83,7,23,1578,1,4,2,4
83,8,23,1062,1,4,2,5
83,9,23,803,1,4,2,6
83,10,23,1011,1,4,2,7
83,11,23,1482,1,4,2,8
83,12,23,745,1,4,2,9
83,13,23,1009,1,4,2,10
83,14,23,842,1,4,2,11
83,15,23,820,1,4,2,12
83,16,23,696,1,4,2,13
83,17,23,1326,1,4,2,14
83,18,23,858,1,4,2,15
83,19,23,709,1,4,2,16
83,20,23,797,1,4,2,17
83,21,23,897,1,4,2,18
83,22,23,775,1,4,2,19
83,23,23,674,1,4,2,20
83,24,23,1374,1,4,2,21
83,25,23,1004,1,4,2,22
83,1,24,6949,1,2,1,0
83,2,24,1338,1,2,2,1
83,3,24,1296,1,2,2,2
83,4,24,3006,1,2,2,3
83,6,24,1931,1,2,2,5
83,7,24,1481,1,2,2,6
83,8,24,2872,1,2,2,7
83,9,24,1236,1,2,2,8
83,10,24,2163,1,2,2,9
83,11,24,849,1,2,2,10
83,12,24,1025,1,2,2,11
83,13,24,1129,1,2,2,12
83,14,24,737,1,2,2,13
83,15,24,1249,1,2,2,14
83,16,24,1329,1,2,2,15
83,17,24,3161,1,2,2,16
83,18,24,8290,1,2,2,17
83,19,24,1045,1,2,2,18
83,20,24,1433,1,2,2,19
83,21,24,902,1,2,2,20
83,22,24,894,1,2,2,21
83,23,24,1457,1,2,2,22
83,24,24,817,1,2,2,23
83,25,24,1034,1,2,2,24
83,1,25,7032,1,6,1,-4
83,2,25,6005,1,6,1,-3
83,3,25,6788,1,6,1,-2
83,4,25,10692,1,6,1,-1
83,6,25,5480,1,6,2,1
83,7,25,4989,1,6,2,2
83,8,25,2843,1,6,2,3
83,9,25,1608,1,6,2,4
83,10,25,8364,1,6,2,5
83,12,25,2141,1,6,2,7
83,13,25,1784,1,6,2,8
83,14,25,1089,1,6,2,9
83,15,25,2595,1,6,2,10
83,16,25,1332,1,6,2,11
83,17,25,991,1,6,2,12
83,19,25,1324,1,6,2,14
83,20,25,1230,1,6,2,15
83,21,25,1346,1,6,2,16
83,22,25,1245,1,6,2,17
83,23,25,1095,1,6,2,18
83,24,25,1295,1,6,2,19
83,25,25,901,1,6,2,20
83,1,26,9534,1,7,1,-5
83,2,26,5970,1,7,1,-4
83,4,26,11157,1,7,1,-2
83,5,26,10972,1,7,1,-1
83,6,26,7999,1,7,1,0
83,7,26,3471,1,7,2,1
83,8,26,3892,1,7,2,2
83,9,26,1371,1,7,2,3
83,10,26,1389,1,7,2,4
83,11,26,1179,1,7,2,5
83,12,26,2293,1,7,2,6
83,13,26,1485,1,7,2,7
83,14,26,1187,1,7,2,8
83,15,26,1072,1,7,2,9
83,16,26,1350,1,7,2,10
83,17,26,2682,1,7,2,11
83,18,26,1445,1,7,2,12
83,19,26,1166,1,7,2,13
83,20,26,1393,1,7,2,14
83,21,26,1322,1,7,2,15
83,22,26,1037,1,7,2,16
83,23,26,1177,1,7,2,17
83,24,26,2106,1,7,2,18
83,25,26,1578,1,7,2,19
83,1,27,7427,1,5,1,-3
83,2,27,8009,1,5,1,-2
83,3,27,5988,1,5,1,-1
83,4,27,5823,1,5,1,0
83,5,27,1391,1,5,2,1
83,6,27,1216,1,5,2,2
83,7,27,1627,1,5,2,3
83,8,27,1087,1,5,2,4
83,9,27,896,1,5,2,5
83,10,27,1103,1,5,2,6
83,11,27,1787,1,5,2,7
83,12,27,1034,1,5,2,8
83,13,27,856,1,5,2,9
83,14,27,1988,1,5,2,10
83,15,27,785,1,5,2,11
83,17,27,772,1,5,2,13
83,18,27,904,1,5,2,14
83,19,27,791,1,5,2,15
83,20,27,1032,1,5,2,16
83,21,27,908,1,5,2,17
83,22,27,1270,1,5,2,18
83,23,27,856,1,5,2,19
83,24,27,1597,1,5,2,20
83,25,27,1255,1,5,2,21
83,1,28,9357,1,8,1,-6
83,2,28,5875,1,8,1,-5
83,3,28,6154,1,8,1,-4
83,4,28,5488,1,8,1,-3
83,5,28,8277,1,8,1,-2
83,6,28,7870,1,8,1,-1
83,7,28,12460,1,8,1,0
83,8,28,904,1,8,2,1
83,9,28,878,1,8,2,2
83,10,28,817,1,8,2,3
83,11,28,983,1,8,2,4
83,12,28,772,1,8,2,5
83,13,28,965,1,8,2,6
83,14,28,680,1,8,2,7
83,15,28,867,1,8,2,8
83,16,28,1440,1,8,2,9
83,17,28,1291,1,8,2,10
83,18,28,803,1,8,2,11
83,19,28,834,1,8,2,12
83,20,28,936,1,8,2,13
83,21,28,1906,1,8,2,14
83,22,28,782,1,8,2,15
83,23,28,1368,1,8,2,16
83,24,28,2311,1,8,2,17
83,25,28,1039,1,8,2,18
83,1,29,5938,1,7,1,-5
83,2,29,4553,1,7,1,-4
83,5,29,6419,1,7,1,-1
83,7,29,731,1,7,2,1
83,8,29,3536,1,7,2,2
83,9,29,880,1,7,2,3
83,10,29,874,1,7,2,4
83,11,29,1304,1,7,2,5
83,12,29,1851,1,7,2,6
83,13,29,1215,1,7,2,7
83,14,29,2550,1,7,2,8
83,15,29,1051,1,7,2,9
83,16,29,1474,1,7,2,10
83,17,29,1770,1,7,2,11
83,18,29,999,1,7,2,12
83,19,29,982,1,7,2,13
83,20,29,999,1,7,2,14
83,21,29,862,1,7,2,15
83,22,29,762,1,7,2,16
83,23,29,1359,1,7,2,17
83,24,29,1614,1,7,2,18
83,25,29,807,1,7,2,19
85,1,20,8896,1,6,1,-4
85,2,20,8642,1,6,1,-3
85,3,20,11478,1,6,1,-2
85,4,20,9191,1,6,1,-1
85,5,20,9931,1,6,1,0
85,6,20,2798,1,6,2,1
85,7,20,1485,1,6,2,2
85,8,20,1340,1,6,2,3
85,9,20,1350,1,6,2,4
85,10,20,1124,1,6,2,5
85,11,20,1268,1,6,2,6
85,12,20,1346,1,6,2,7
85,13,20,1005,1,6,2,8
85,14,20,989,1,6,2,9
85,15,20,1104,1,6,2,10
85,16,20,1259,1,6,2,11
85,17,20,1020,1,6,2,12
85,18,20,949,1,6,2,13
85,19,20,1013,1,6,2,14
85,20,20,965,1,6,2,15
85,21,20,1281,1,6,2,16
85,22,20,934,1,6,2,17
85,23,20,1023,1,6,2,18
85,24,20,1150,1,6,2,19
85,27,20,996,1,6,2,22
85,28,20,1136,1,6,2,23
85,29,20,899,1,6,2,24
85,30,20,976,1,6,2,25
85,31,20,1265,1,6,2,26
85,32,20,1416,1,6,2,27
85,1,21,10279,1,6,1,-4
85,2,21,10250,1,6,1,-3
85,3,21,9701,1,6,1,-2
85,4,21,10275,1,6,1,-1
85,5,21,10544,1,6,1,0
85,6,21,1568,1,6,2,1
85,7,21,1836,1,6,2,2
85,8,21,1664,1,6,2,3
85,9,21,1369,1,6,2,4
85,10,21,1293,1,6,2,5
