subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
12,38,6,33,FALSE,8,2,0,1,3426,8.139148678884066,7.390558742735816,1620.6113648363648,7.399751068715772,1635.577232974932
12,39,6,34,FALSE,8,2,0,1,2946,7.988203597022576,7.38973092102106,1619.2703426975786,7.39975106856793,1635.5772327331254
12,1,2,0,FALSE,9,1,1,0,8879,9.091444217032327,9.149665898461564,9411.295525123678,9.079189736945567,8770.856446166777
12,2,2,1,FALSE,9,2,0,1,1129,7.029087564149662,7.236305901353715,1388.9535506711964,7.238026894009724,1391.3459876241552
12,3,2,2,FALSE,9,2,0,1,964,6.871091294610546,7.2238197848758645,1371.7187367152908,7.16903911259295,1298.596198378171
12,4,2,3,FALSE,9,2,0,1,1042,6.948897222313312,7.2149607442497,1359.6202941226127,7.168526649250248,1297.9308859182145
12,5,2,4,FALSE,9,2,0,1,1586,7.368970402194793,7.208089138488132,1350.3095460081322,7.168467639894499,1297.85429811255
12,6,2,5,FALSE,9,2,0,1,1170,7.064759027791802,7.202474627771848,1342.7494615389348,7.168453620192253,1297.8361027092787
12,7,2,6,FALSE,9,2,0,1,1287,7.160069207596127,7.19772762659968,1336.3905331323951,7.168448860399778,1297.8299252934653
12,8,2,7,FALSE,9,2,0,1,1094,6.9975959829819265,7.193615587145684,1330.9065254894665,7.168446856468529,1297.8273245341286
12,10,2,9,FALSE,9,2,0,1,1063,6.968850378341948,7.186743981384117,1321.7924107058627,7.168445356328755,1297.8253776131994
12,11,2,10,FALSE,9,2,0,1,1129,7.029087564149662,7.183808947067319,1317.9185922966349,7.168445050030119,1297.824980091117
12,12,2,11,FALSE,9,2,0,1,926,6.8308742346461795,7.181129470667833,1314.3919873694347,7.168444860417957,1297.8247340077405
12,13,2,12,FALSE,9,2,0,1,939,6.844815479208263,7.17866459132007,1311.156159306093,7.168444737241044,1297.8245741457058
12,14,2,13,FALSE,9,2,0,1,1059,6.9650803456014065,7.176382469495664,1308.1673529270315,7.168444654006713,1297.8244661221497
12,15,2,14,FALSE,9,2,0,1,668,6.504288173536645,7.174257864906266,1305.390964972968,7.168444595888507,1297.824390694922
12,16,2,15,FALSE,9,2,0,1,968,6.875232087276577,7.172270430041668,1302.7991618303272,7.1684445541679445,1297.82433654896
12,17,2,16,FALSE,9,2,0,1,1483,7.301822342137932,7.170403521954416,1300.3692244796507,7.168444523500067,1297.8242967474432
12,18,2,17,FALSE,9,2,0,1,996,6.903747257584598,7.168643354189982,1298.0823697033147,7.168444500489405,1297.8242668836465
12,19,2,18,FALSE,9,2,0,1,1015,6.922643891475888,7.166978378316807,1295.9228921142724,7.168444482911626,1297.8242440707793
12,20,2,19,FALSE,9,2,0,1,871,6.769641976852503,7.165398824280101,1293.8775276858573,7.168444469270019,1297.8242263663712
12,21,2,20,FALSE,9,2,0,1,771,6.647688373563329,7.163896353017813,1291.93497356489,7.168444458533434,1297.8242124321712
12,22,2,21,FALSE,9,2,0,1,968,6.875232087276577,7.162463789963303,1290.0855202984349,7.168444449976459,1297.824201326721
12,23,2,22,FALSE,9,2,0,1,1497,7.311218384419629,7.161094917835945,1288.3207663246224,7.168444443079143,1297.824192375218
12,24,2,23,FALSE,9,2,0,1,690,6.536691597591305,7.159784313563817,1286.633393604884,7.168444437462504,1297.8241850858074
12,25,2,24,FALSE,9,2,0,1,914,6.81783057145415,7.158527218518533,1285.0169893404484,7.168444432846087,1297.8241790945103
12,26,2,25,FALSE,9,2,0,1,1321,7.186144304522325,7.157319434216054,1283.4659028698027,7.168444429019478,1297.8241741282443
12,27,2,26,FALSE,9,2,0,1,818,6.706862336602747,7.156157237712131,1281.9751297380428,7.168444425822818,1297.824169979542
12,28,2,27,FALSE,9,2,0,1,803,6.688354713946762,7.155037312391649,1280.540216977563,7.168444423133254,1297.8241664889606
12,29,2,28,FALSE,9,2,0,1,2869,7.9617188159813645,7.1539566909084105,1279.157185110506,7.16844442085537,1297.824163532668
12,30,2,29,FALSE,9,2,0,1,1013,6.920671504248683,7.15291270780225,1277.8224634537837,7.168444418914335,1297.8241610135462
12,31,2,30,FALSE,9,2,0,1,1111,7.01301578963963,7.151902959888388,1276.5328360958665,7.168444417250931,1297.8241588547396
12,32,2,31,FALSE,9,2,0,1,4230,8.349957272040324,7.150925272937653,1275.285396501903,7.1684444158179,1297.8241569949178
12,33,2,32,FALSE,9,2,0,1,922,6.826545223556594,7.149977673485452,1274.0775091458613,7.168444414577238,1297.824155384757
12,34,2,33,FALSE,9,2,0,1,3958,8.28349412616251,7.149058364850401,1272.9067769045596,7.168444413498158,1297.824153984301
12,35,2,34,FALSE,9,2,0,1,1280,7.154615356913663,7.148165706630081,1271.7710132062746,7.168444412555549,1297.8241527609596
12,36,2,35,FALSE,9,2,0,1,2288,7.7354333524996886,7.147298197085966,1270.6682181261792,7.168444411728799,1297.8241516879832
12,37,2,36,FALSE,9,2,0,1,7332,8.900003608959596,7.146454457942338,1269.59655777645,7.16844441100089,1297.824150743286
12,38,2,37,FALSE,9,2,0,1,852,6.747586526829315,7.145633221212791,1268.5543464611792,7.16844441035769,1297.8241499085254
12,39,2,38,FALSE,9,2,0,1,11127,9.3171298661577,7.144833317738203,1267.5400311629903,7.168444409787403,1297.8241491683932
12,1,2,0,FALSE,10,1,1,0,8645,9.064736398117391,9.001616162940822,8116.190419786172,8.88928921547804,7253.861418261451
12,2,2,1,FALSE,10,2,0,1,1875,7.536363938404511,6.942249286868811,1035.095825946039,7.396918613697057,1630.9510887984272
12,3,2,2,FALSE,10,2,0,1,1300,7.170119543449628,6.923768457288585,1016.1420763495362,6.874333899628832,967.1309447027745
12,4,2,3,FALSE,10,2,0,1,746,6.61472560020376,6.910656100027872,1002.9050324983432,6.860232624064338,953.5888694104613
12,5,2,4,FALSE,10,2,0,1,977,6.884486652042782,6.900485365576748,992.7564484934816,6.857954393653196,951.4188470924574
12,6,2,5,FALSE,10,2,0,1,770,6.646390514847729,6.8921752704476456,984.5407319393368,6.8572730923504475,950.7708649530766
12,7,2,6,FALSE,10,2,0,1,922,6.826545223556594,6.885149185128355,977.6475092990853,6.8570063067570315,950.5172468160043
12,8,2,7,FALSE,10,2,0,1,889,6.790097235513905,6.879062913186933,971.7153513697373,6.856882590088334,950.3996592626092
12,9,2,8,FALSE,10,2,0,1,811,6.698268054115413,6.873694440867419,966.5127020381625,6.856818071547677,950.3383428415964
12,10,2,9,FALSE,10,2,0,1,868,6.7661917146603505,6.868892178735809,961.8823815942999,6.856781383705638,950.3034776181594
12,11,2,10,FALSE,10,2,0,1,788,6.669498089857879,6.86454800421869,957.7128597861209,6.856759087445997,950.2822896412926
12,12,2,11,FALSE,10,2,0,1,846,6.740519359606223,6.860582083606707,953.9221683742337,6.856744804321394,950.2687167378734
12,13,2,12,FALSE,10,2,0,1,837,6.729824070489475,6.856933790300888,950.4483211729134,6.856735254527674,950.2596419109813
12,14,2,13,FALSE,10,2,0,1,801,6.68586094706836,6.853555998287416,947.243320384753,6.856728639228177,950.253355679643
12,15,2,14,FALSE,10,2,0,1,661,6.493753839851686,6.850411349155583,944.2692511526199,6.856723918037271,950.2488693627316
12,16,2,15,FALSE,10,2,0,1,858,6.754604099487962,6.847469726345995,941.4956486312894,6.856720461853121,950.2455851333267
12,17,2,16,FALSE,10,2,0,1,752,6.62273632394984,6.844706496460733,938.897670776231,6.856717875598606,950.2431275595693
12,18,2,17,FALSE,10,2,0,1,895,6.796823718274855,6.842101254026481,936.4547982422043,6.856715902947104,950.2412530628856
12,19,2,18,FALSE,10,2,0,1,3694,8.214465160759186,6.839636906090762,934.1498890088955,6.856714372810564,950.2397990651348
12,20,2,19,FALSE,10,2,0,1,783,6.663132695990803,6.837298991894871,931.9684776921378,6.856713168115168,950.2386543163134
12,21,2,20,FALSE,10,2,0,1,714,6.570882962339584,6.83507516870719,929.8982473475553,6.85671220696303,950.2377409928378
12,22,2,21,FALSE,10,2,0,1,1113,7.014814351275545,6.832954817377752,927.9286252459042,6.856711430926359,950.2370035737912
12,23,2,22,FALSE,10,2,0,1,1081,6.985641817639208,6.830928735645478,926.0504693006517,6.856710797580193,950.2364017450182
12,24,2,23,FALSE,10,2,0,1,738,6.6039438246004725,6.828988896765768,924.2558218219738,6.856710275625627,950.2359057649192
12,25,2,24,FALSE,10,2,0,1,705,6.558197802812269,6.827128257443747,922.5377139814599,6.856709841636695,950.2354933731428
12,26,2,25,FALSE,10,2,0,1,854,6.74993119378857,6.825340603459948,920.890008963874,6.8567094778482796,950.2351476885414
